Group,Name,CourseNumber,StartDate,Days,Time,Period,Credits,Campus,Fee,Teacher,Detail
Project and Program Management,Applied Project Management,PPMT.X417.(808),9/18/2018,Tue,NA,2018.09.18-2018.11.30,3.0,ONLINE,$900,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575759&SectionID=6198257
Project and Program Management,Applied Project Management,PPMT.X417.(7),9/10/2018,Mon,06:00 PM,2018.09.10-2018.11.19,3.0,SANTA CLARA,$900,Mohammed Fennich,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575759&SectionID=6198177
Project and Program Management,Managing Projects at Startup Companies,PPMT.X401.(3),1/12/2019,Sat,08:30 AM,2019.01.12-2019.01.19,1.5,SANTA CLARA,$720,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576287&SectionID=6298833
Project and Program Management,Managing Software Projects,PPMT.X402.(3),11/17/2018,Sat,08:30 AM,2018.11.17-2018.12.01,1.5,SANTA CLARA,$750,Oliver D Gildersleeve,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575585&SectionID=6206099
Project and Program Management,Managing the Development of New Products,PPMT.X412.(805),1/22/2019,Tue,NA,2019.01.22-2019.02.25,1.5,ONLINE,$750,Eric C Heilmann,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575259&SectionID=6299273
Project and Program Management,Managing the Development of New Products,PPMT.X412.(4),10/26/2018,Fri,06:30 PM,2018.10.26-2018.11.30,1.5,SANTA CLARA,$750,Eric C Heilmann,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575259&SectionID=6196233
Project and Program Management,Schedule Optimization Techniques for Managers,PPMT.X413.(2),2/21/2019,Thu,06:00 PM,2019.02.21-2019.03.21,1.5,SANTA CLARA,$720,Davood (David) Bakhtnia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576167&SectionID=6299219
Project and Program Management,Outsourcing and Contract Management,PPMT.X414.(803),11/5/2018,Mon,NA,2018.11.05-2018.12.10,1.5,ONLINE,$775,Michael D Taylor,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576063&SectionID=6196279
Project and Program Management,Managing Projects with Microsoft Project,PPMT.X416.(4),9/21/2018,Fri,06:00 PM,2018.09.21-2018.10.19,1.5,SANTA CLARA,$750,Oliver D Gildersleeve,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575645&SectionID=6196175
Project and Program Management,Decision-Making Tools and Techniques,PPMT.X418.(2),1/14/2019,Mon,06:00 PM,2019.01.14-2019.02.25,1.5,SANTA CLARA,$720,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576217&SectionID=6298591
Project and Program Management,Extreme/Agile Project Management,PPMT.X405.(5),1/17/2019,Thu,06:00 PM,2019.01.17-2019.02.14,1.5,SANTA CLARA,$750,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576011&SectionID=6298645
Project and Program Management,Extreme/Agile Project Management,PPMT.X405.(804),10/30/2018,Tue,NA,2018.10.30-2018.12.07,1.5,ONLINE,$750,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576011&SectionID=6198307
Project and Program Management,Lean-Agile Project Management: Achieving Business Value,PPMT.X407.(3),3/4/2019,Mon,06:00 PM,2019.03.04-2019.04.01,1.5,SANTA CLARA,$720,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576359&SectionID=6298775
Project and Program Management,Lean-Agile Project Management: Achieving Business Value,PPMT.X407.(2),7/30/2018,Mon,06:00 PM,2018.07.30-2018.08.27,1.5,SANTA CLARA,$720,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576359&SectionID=6111821
Project and Program Management,Role of the Project Manager,PPMT.X400.(815),1/15/2019,Tue,NA,2019.01.15-2019.02.19,1.5,ONLINE,$775,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299359
Project and Program Management,Role of the Project Manager,PPMT.X400.(14),3/9/2019,Sat,08:30 AM,2019.03.09-2019.03.16,1.5,SANTA CLARA,$775,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299153
Project and Program Management,Role of the Project Manager,PPMT.X400.(13),1/16/2019,Wed,06:00 PM,2019.01.16-2019.02.13,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299069
Project and Program Management,Role of the Project Manager,PPMT.X400.(811),9/10/2018,Mon,NA,2018.09.10-2018.10.15,1.5,ONLINE,$775,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6196385
Project and Program Management,Role of the Project Manager,PPMT.X400.(12),9/5/2018,Wed,05:45 PM,2018.09.05-2018.09.26,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6206007
Project and Program Management,Role of the Project Manager,PPMT.X400.(8),8/1/2018,Wed,05:45 PM,2018.08.01-2018.08.29,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6112213
Project and Program Management,Agile Project Management Using Scrum,PPMT.X408.(4),2/20/2019,Wed,06:30 PM,2019.02.20-2019.03.20,1.5,SANTA CLARA,$720,Arun Ramanna,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576343&SectionID=6298703
Project and Program Management,Agile Project Management Using Scrum,PPMT.X408.(3),8/10/2018,Fri,06:30 PM,2018.08.10-2018.09.07,1.5,SANTA CLARA,$720,Arun Ramanna,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576343&SectionID=6111127
Project and Program Management,"Effective Negotiations: Principles, Strategies, and Techniques",BUSM.X416.(3),2/2/2019,Sat,08:30 AM,2019.02.02-2019.02.09,1.5,SANTA CLARA,$700,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576305&SectionID=6295655
Project and Program Management,"Effective Negotiations: Principles, Strategies, and Techniques",BUSM.X416.(2),8/18/2018,Sat,08:30 AM,2018.08.18-2018.08.25,1.5,SANTA CLARA,$700,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5576305&SectionID=6104987
Project and Program Management,Agile Product Life-Cycle Management (APLM),PPMT.X409.(3),10/6/2018,Sat,08:30 AM,2018.10.06-2018.10.13,1.5,SANTA CLARA,$750,Eric C Heilmann,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574447&SectionID=6196091
Project and Program Management,Creating the Successful Team,PPMT.X403.(4),10/20/2018,Sat,08:30 AM,2018.09.06-2018.06.30,1.5,SANTA CLARA,$750,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574019&SectionID=6196133
Project and Program Management,Project Integration and Risk Management,PPMT.X406.(811),1/7/2019,Mon,NA,2019.01.07-2019.03.22,3.0,ONLINE,$900,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574287&SectionID=6299317
Project and Program Management,Project Integration and Risk Management,PPMT.X406.(10),2/2/2019,Sat,09:00 AM,2019.02.02-2019.03.02,3.0,SANTA CLARA,$900,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574287&SectionID=6298949
Project and Program Management,Project Integration and Risk Management,PPMT.X406.(809),9/18/2018,Tue,NA,2018.09.18-2018.11.30,3.0,ONLINE,$900,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574287&SectionID=6198465
Project and Program Management,Project Integration and Risk Management,PPMT.X406.(8),9/11/2018,Tue,06:00 PM,2018.09.11-2018.11.13,3.0,SANTA CLARA,$900,Frank M Mangini,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574287&SectionID=6198387
Project and Program Management,PMP® Examination Preparation: 35 Hour,PPMT.X490.(3),10/3/2018,Wed,06:00 PM,2018.10.03-2018.12.12,,SANTA CLARA,$1300,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575831&SectionID=6205949
Social Media Marketing Professional Award,Principles of Marketing,MKTG.X400.(5),1/14/2019,Mon,06:00 PM,2019.01.14-2019.03.04,2.0,SANTA CLARA,$700,Ly-Huong T Pham,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592473&SectionID=6297533
Social Media Marketing Professional Award,Principles of Marketing,MKTG.X400.(4),9/11/2018,Tue,06:00 PM,2018.09.11-2018.10.16,2.0,SANTA CLARA,$700,Ly-Huong T Pham,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592473&SectionID=6196711
Social Media Marketing Professional Award,Advanced Social Media Marketing: A Practical Approach for Business,MKTG.X416.(4),3/27/2019,Wed,06:00 PM,2019.03.27-2019.05.01,2.0,SANTA CLARA,$650,Alice B Goldstein,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592691&SectionID=6296739
Social Media Marketing Professional Award,Advanced Social Media Marketing: A Practical Approach for Business,MKTG.X416.(3),10/31/2018,Wed,06:00 PM,2018.10.31-2018.12.12,2.0,SANTA CLARA,$650,Alice B Goldstein,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592691&SectionID=6205893
Social Media Marketing Professional Award,Social Media Marketing Fundamentals,MKTG.X415.(5),2/13/2019,Wed,06:00 PM,2019.02.13-2019.03.20,2.0,SANTA CLARA,$650,Alice B Goldstein,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594381&SectionID=6297635
Social Media Marketing Professional Award,Social Media Marketing Fundamentals,MKTG.X415.(4),9/29/2018,Sat,12:30 PM,2018.09.29-2018.10.27,2.0,SANTA CLARA,$650,Thomas Patrick Moyer,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594381&SectionID=6200429
Social Media Marketing Professional Award,Social Media Marketing Fundamentals,MKTG.X415.(3),8/15/2018,Wed,06:00 PM,2018.08.15-2018.09.19,2.0,SANTA CLARA,$650,Alice B Goldstein,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594381&SectionID=6115103
Social Media Marketing Professional Award,Application of Social Media for Business Growth,MKTG.X490.(3),5/8/2019,Wed,06:00 PM,2019.05.08-2019.06.12,2.0,SANTA CLARA,$700,Alice B Goldstein,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594585&SectionID=6300007
Instructional Design,"Instructional Design and Delivery, Introduction",INDE.X400.(801),9/10/2018,Mon,NA,2018.09.10-2018.10.07,1.0,ONLINE,$460,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6225707&SectionID=6225743
Instructional Design,"Instructional Design and Delivery, Practicum",INDE.X490.(1),10/1/2018,Mon,06:30 PM,2018.10.01-2018.11.19,2.0,SANTA CLARA,$400,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6226485&SectionID=6226495
Instructional Design,Building Online Learning Communities,INDE.X405.(801),10/29/2018,Mon,NA,2018.10.29-2018.12.09,2.0,ONLINE,$460,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227695&SectionID=6227737
Instructional Design,Designing Online Instruction,INDE.X406.(801),9/4/2018,Tue,NA,2018.09.04-2018.10.07,2.0,ONLINE,$295,Holly Christine Cornelison Hopla,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227835&SectionID=6227855
Instructional Design,Designing Training Programs,INDE.X407.(1),11/6/2018,Tue,06:00 PM,2018.11.06-2018.11.17,2.0,SANTA CLARA,$660,Purnima J Krishnamurthy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227943&SectionID=6227971
Instructional Design,Instructional Needs Assessment and Evaluation,INDD.X408.(2),8/18/2018,Sat,08:30 AM,2018.08.18-2018.08.25,1.5,SANTA CLARA,$610,Jasmina Topalovic,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5687635&SectionID=6254975
Instructional Design,"Instructional Design and Delivery, Introduction",INDE.X400.(801),9/10/2018,Mon,NA,2018.09.10-2018.10.07,1.0,ONLINE,$460,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6225707&SectionID=6225743
Instructional Design,"Instructional Design and Delivery, Practicum",INDE.X490.(1),10/1/2018,Mon,06:30 PM,2018.10.01-2018.11.19,2.0,SANTA CLARA,$400,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6226485&SectionID=6226495
Instructional Design,Building Online Learning Communities,INDE.X405.(801),10/29/2018,Mon,NA,2018.10.29-2018.12.09,2.0,ONLINE,$460,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227695&SectionID=6227737
Instructional Design,Designing Online Instruction,INDE.X406.(801),9/4/2018,Tue,NA,2018.09.04-2018.10.07,2.0,ONLINE,$295,Holly Christine Cornelison Hopla,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227835&SectionID=6227855
Instructional Design,Instructional Needs Assessment and Evaluation,INDD.X408.(2),8/18/2018,Sat,08:30 AM,2018.08.18-2018.08.25,1.5,SANTA CLARA,$610,Jasmina Topalovic,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5687635&SectionID=6254975
Instructional Design,Designing Training Programs,INDE.X407.(1),11/6/2018,Tue,06:00 PM,2018.11.06-2018.11.17,2.0,SANTA CLARA,$660,Purnima J Krishnamurthy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227943&SectionID=6227971
Instructional Design,Role of the Project Manager,PPMT.X400.(815),1/15/2019,Tue,NA,2019.01.15-2019.02.19,1.5,ONLINE,$775,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299359
Instructional Design,Role of the Project Manager,PPMT.X400.(14),3/9/2019,Sat,08:30 AM,2019.03.09-2019.03.16,1.5,SANTA CLARA,$775,Alan Tsuda,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299153
Instructional Design,Role of the Project Manager,PPMT.X400.(13),1/16/2019,Wed,06:00 PM,2019.01.16-2019.02.13,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299069
Instructional Design,Role of the Project Manager,PPMT.X400.(811),9/10/2018,Mon,NA,2018.09.10-2018.10.15,1.5,ONLINE,$775,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6196385
Instructional Design,Role of the Project Manager,PPMT.X400.(12),9/5/2018,Wed,05:45 PM,2018.09.05-2018.09.26,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6206007
Instructional Design,Role of the Project Manager,PPMT.X400.(8),8/1/2018,Wed,05:45 PM,2018.08.01-2018.08.29,1.5,SANTA CLARA,$775,Vaidehi R Bhandari,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6112213
Instructional Design,Facilitation Skills,HRMT.X406.(3),10/26/2018,Fri,09:00 AM,2018.10.26-2018.11.03,2.0,SANTA CLARA,$725,Tara L Martin-Milius,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5581429&SectionID=6195573
Technical Writing and Communication,Developing Technical Information from Plan to Completion,TEWR.X404.(801),10/15/2018,Mon,NA,2018.10.15-2018.12.09,2.0,ONLINE,$725,Kathryn S Munn,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227791&SectionID=6227805
Technical Writing and Communication,Final Project: Preparing Your Job Search,TEWR.X490.(801),9/17/2018,Mon,NA,2018.09.17-2018.10.29,1.5,ONLINE,$700,Timothy Kevin Bombosch,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228117&SectionID=6228133
Technical Writing and Communication,Minimalist Design for Documentation,TEWR.X411.(801),9/17/2018,Mon,NA,2018.09.17-2018.10.15,0.5,ONLINE,$550,Michelle L Corbin,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228275&SectionID=6228285
Technical Writing and Communication,Technical Communication: An Introduction to the Profession,TEWR.X400.(801),9/17/2018,Mon,NA,2018.09.17-2018.10.21,1.5,ONLINE,$700,Andrea L Ames,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227685&SectionID=6227705
Technical Writing and Communication,Graphic Design Fundamentals,UEWD.X408.(1),10/3/2018,Wed,06:30 PM,2018.10.03-2018.11.21,2.0,SANTA CLARA,$630,Russell Leong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228707&SectionID=6228729
Technical Writing and Communication,Developing Technical Information from Plan to Completion,TEWR.X404.(801),10/15/2018,Mon,NA,2018.10.15-2018.12.09,2.0,ONLINE,$725,Kathryn S Munn,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6227791&SectionID=6227805
Technical Writing and Communication,Final Project: Preparing Your Job Search,TEWR.X490.(801),9/17/2018,Mon,NA,2018.09.17-2018.10.29,1.5,ONLINE,$700,Timothy Kevin Bombosch,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228117&SectionID=6228133
Technical Writing and Communication,Usability Testing Documentation,TEWR.X417.(801),10/22/2018,Mon,NA,2018.10.22-2018.12.09,1.5,ONLINE,$700,Andrea L Ames,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228017&SectionID=6228047
Technical Writing and Communication,Minimalist Design for Documentation,TEWR.X411.(801),9/17/2018,Mon,NA,2018.09.17-2018.10.15,0.5,ONLINE,$550,Michelle L Corbin,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228275&SectionID=6228285
Technical Writing and Communication,Role of the Project Manager,PPMT.X400.(815),1/15/2019,Tue,NA,2019.01.15-2019.02.19,1.5,ONLINE,$775,Sanjay Bhatia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5574135&SectionID=6299359
